Code,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31
002030.SZ,0,1.2980,4.8419,3.0666,2.0694,0.7589,1.5705,1.0979,0.7288,0.3561,1.8123,1.2864,0.8268,0.4090,1.7315,1.2910,0.8687,0.4153,2.1004,1.2295,0.9514,0.4610,2.3612,1.5614,1.0201,0.4674,2.2248,1.5830,1.0595,0.4809,2.4184,1.7943,1.1665,0.5392,2.3244,1.6829,1.0687,0.4998,2.3310,1.7169,1.0936,0.5016,2.3019,1.6496,1.0684,0.4985
002038.SZ,0,0.5874,2.1201,1.5604,0.9480,0.3420,3.1774,2.3978,1.5807,0,3.4262,2.4999,1.5842,0.7349,2.0111,1.2803,0.7702,0.3574,1.5224,1.0426,0.6959,0.3687,1.7923,1.2930,0.8634,0.4489,2.3556,1.7575,1.2248,0.6308,3.2160,2.4832,1.7252,0.7624,4.1536,2.8350,1.9397,0.7706,3.5703,2.6497,1.7388,0.8665,3.5998,2.6050,1.7816,0.7673
002166.SZ,0,1.1155,4.1607,3.0423,1.9745,0.7836,5.1488,3.9989,2.3995,1.0718,6.5917,5.7100,3.8648,1.5551,12.2253,10.9789,5.9011,2.7198,10.6702,6.8006,3.9796,1.9968,9.6667,6.0286,3.0812,1.1591,9.6645,4.5917,2.3701,0.8968,6.0489,4.1638,3.0411,1.3340,5.2395,2.6301,1.6867,0.7129,2.8345,2.0333,1.2438,0.4768,2.4938,1.8868,1.2911,0.7950
002252.SZ,0,2.1535,5.0982,3.1109,2.0867,1.1569,3.4056,2.4411,1.5543,0.7013,2.0097,1.4292,0.9876,0.3335,2.9156,2.2049,1.6869,1.1217,9.5878,8.0184,7.9744,3.8095,17.2043,11.9886,5.7481,3.1121,10.6930,6.8542,4.5701,1.8239,4.7972,4.8215,3.0689,1.1929,11.3332,10.5173,6.5804,1.9498,18.3651,19.2864,12.8949,5.3629,22.1142,11.2981,7.6857,2.4042
002550.SZ,0,1.1297,4.0976,3.0971,1.7277,0.4592,4.6614,4.2832,2.5696,1.2959,5.1035,3.6092,2.4111,1.3141,4.9028,3.9844,2.4563,1.0926,3.6000,2.7806,1.7843,0.7915,3.8089,3.1369,2.1421,1.0537,5.0503,4.2788,2.7002,1.2426,6.0612,5.2099,3.4790,1.6150,6.3189,5.4219,3.3710,1.7118,8.2583,6.8715,4.3264,2.1248,12.0464,9.7509,6.7251,0
002581.SZ,0,0.2644,0.7304,0.4862,0.3363,0.2326,1.2892,0.9480,0.6483,0.2794,1.4532,1.0241,0.6144,0.3185,2.6090,1.7057,1.1867,0.5985,3.5007,2.4370,1.6360,0.7769,5.0367,3.2206,4.6257,2.2323,8.5739,7.2742,4.3517,2.2339,11.3918,10.8434,6.8405,2.9261,14.2845,9.5124,5.7027,2.7419,12.6664,8.1469,5.2067,3.4256,12.1727,7.7385,0,0
002688.SZ,0,1.4462,5.9333,4.4803,3.0810,1.3519,5.8350,4.3250,2.9030,1.2998,5.5320,3.4907,2.5162,1.2240,6.0569,4.6572,3.5045,1.6466,8.2877,5.9142,3.3312,1.7304,7.8838,5.5263,3.6790,2.0391,6.4323,4.5625,2.7850,1.4155,5.5761,4.0472,2.3188,1.2094,5.8769,4.8784,3.2721,0,7.5533,0,3.5885,0,7.1202,0,0,0
002880.SZ,0,1.3101,7.5135,4.9605,3.7121,1.5907,8.1996,8.0627,5.4902,2.3265,11.8120,9.0018,4.9640,2.0981,23.4568,24.7021,34.1009,0,212.5110,239.2332,158.2640,0,225.3335,0,34.8821,0,249.9896,0,0,0,553.0340,0,0,0,"1,009.1016",0,0,0,0,0,0,0,0,0,0,0
300009.SZ,0,1.1468,4.1561,2.7975,1.8042,0.7941,4.6945,3.4829,2.2574,1.0250,5.0426,3.3385,2.2528,1.0224,4.8569,3.4582,2.2991,1.0497,5.5137,3.6299,2.4566,1.3556,6.0286,4.3165,3.0251,1.3967,6.5952,4.3070,2.8108,1.2239,6.4921,4.1041,2.7859,1.2844,6.3335,4.1549,2.7202,1.1974,6.0666,3.8772,2.5351,1.1138,6.3320,4.1280,2.9067,1.4091
300122.SZ,0,0.5348,2.7466,1.9183,1.2048,0.5156,3.3021,2.3877,1.6531,0.8877,3.9072,2.7005,1.8563,0.8981,2.6842,1.8231,1.1563,0.5345,1.4516,0.8710,0.5828,0.4161,2.2721,1.5018,1.0528,0.5359,2.6193,1.5714,1.0801,0.4862,2.5906,1.6357,1.1840,0.5538,2.7093,1.6869,1.0668,0.4718,2.2603,1.3972,0.9263,0.3899,3.9822,3.6408,3.0550,0
300142.SZ,0,0.2158,2.3359,1.7342,0.9827,0.2330,2.3596,1.6790,1.0689,0.4178,2.3929,1.6126,1.0757,0.3876,2.5874,1.6251,1.0343,0.3791,1.5340,0.7594,0.5299,0.3606,2.0756,1.3195,0.8118,0.3871,1.4234,0.9622,0.6582,0.3029,1.1295,0.6430,0.4862,0.2042,1.4275,0.9780,0.6802,0.1747,1.8673,1.2710,0.8613,0.2378,2.5046,1.8381,1.1737,0
300149.SZ,0,1.0159,3.7355,2.6605,1.6241,0.7309,3.5676,2.4604,1.6987,0.8663,5.1696,3.0707,1.4434,1.4383,5.7249,3.8929,2.6391,1.1450,6.3194,4.7357,3.0029,1.4831,7.1754,5.8744,3.0843,1.3125,6.7493,4.8124,3.6465,1.5915,7.8315,4.8385,2.9057,1.3682,6.5171,4.4598,2.7544,1.2403,4.2143,2.6843,1.6217,0.6751,4.3319,4.0849,3.7658,0
300204.SZ,0,1.4120,4.3942,2.9392,1.7883,0.7108,5.9982,4.4930,2.9249,1.5304,5.0735,3.9576,2.5926,1.3546,5.8141,4.2310,2.6459,1.3739,5.4339,4.0337,2.6154,1.3169,5.5426,4.1035,2.6394,1.1712,5.6044,3.9058,2.4642,1.2409,5.7434,3.9841,2.7889,1.4142,7.5475,11.6042,6.9780,3.6535,17.1204,11.6943,8.4459,3.3081,12.4883,8.5085,0,0
300238.SZ,0,1.0720,3.5016,2.5045,1.5882,0.6993,2.9756,2.0401,1.3089,0.6380,2.9068,2.0978,1.3546,0.5678,3.6779,2.7985,1.8864,0.9312,4.4765,2.8567,1.9940,0.9575,5.4754,3.6504,2.6833,1.2733,6.0985,4.0374,2.7125,1.3113,5.7522,3.8152,2.5741,1.2568,4.7078,3.2135,2.2230,1.2474,4.5701,2.9641,1.9590,0.8096,5.2941,0,0,0
300239.SZ,0,1.4280,4.5385,3.1557,2.2068,0.8920,4.9227,3.3358,2.3104,1.0603,5.4399,4.0553,2.9494,1.3437,6.2856,4.8359,3.3297,1.5491,6.4780,4.0919,2.8244,1.4841,6.3169,4.4700,3.5645,1.6364,5.7029,3.8084,2.4672,1.1658,13.3161,19.8002,21.3737,11.7208,27.2382,15.8541,9.2976,3.0192,20.6960,10.2226,6.3604,3.4792,22.7008,0,0,0
300255.SZ,0,1.9000,6.9109,5.1694,3.1132,1.3571,6.7215,4.6962,2.8171,1.3879,4.5907,3.2722,1.9796,0.8647,4.9828,4.3619,2.9711,1.5465,6.9817,5.9547,3.5975,1.6575,5.9992,4.4895,2.8690,1.3304,5.7041,4.3927,2.7537,1.2551,5.9289,5.0465,3.1770,1.3594,7.6822,6.7285,5.9177,2.4930,10.8426,10.2203,5.2504,0,16.8610,0,0,0
300294.SZ,0,1.3563,4.9349,3.6374,2.3153,1.0429,5.1682,3.4844,2.3135,1.1281,6.0382,3.8777,2.8501,1.4833,7.3265,5.5445,4.0197,1.7268,9.4280,5.8913,4.1932,1.8723,7.6708,6.2438,3.8519,1.7214,10.7356,6.5753,5.1695,2.5890,12.8814,22.6975,15.0566,7.3011,37.0519,30.1423,24.1515,10.3296,30.7345,0,0,0,14.2306,0,0,0
300357.SZ,0,1.1754,4.7520,3.0047,1.9051,0.8474,5.2779,3.2628,2.2589,1.1780,4.7590,2.9744,1.9860,0.9769,4.3210,2.9665,2.0246,0.9575,4.3918,2.8697,1.9423,0.9331,4.1910,2.5863,1.8290,0.8757,3.9720,2.4359,1.6606,0.7678,3.6014,0,1.6718,0,3.5092,0,0,0,3.6201,0,0,0,3.1587,0,0,0
300482.SZ,0,2.0906,8.1716,6.0324,4.0525,1.3554,5.3348,3.9990,2.5125,1.2419,5.4643,4.1711,2.7639,1.3836,7.5439,5.9994,4.6123,2.4377,11.5808,8.5258,5.9240,2.9217,14.3017,11.4303,7.5672,2.8807,16.3105,0,0,0,9.1909,0,0,0,6.3346,0,0,0,4.6725,0,0,0,0,0,0,0
300485.SZ,0,2.9813,8.1334,5.6622,3.3805,1.2297,5.9866,4.2098,2.5685,0.9290,8.8116,0,5.8976,2.9477,16.0617,14.1476,17.5935,7.9642,44.4921,25.5685,25.0174,8.7700,58.5909,48.9389,32.5759,0,104.2613,0,0,0,128.8981,0,0,0,80.4580,0,0,0,33.2983,0,0,0,0,0,0,0
300573.SZ,0,1.9597,6.7118,4.1380,2.5068,1.1513,6.5306,4.2732,2.7800,1.5195,6.1410,4.0341,2.7268,1.3047,5.5543,3.9194,2.5827,1.3451,5.8990,4.2869,2.7167,1.4926,5.5530,0,0,0,5.4475,3.9523,0,0,5.1541,0,0,0,4.8031,0,0,0,4.1243,0,0,0,0,0,0,0
300583.SZ,0,2.0746,6.3710,4.0905,2.6614,0.9804,5.3988,4.0318,2.5723,1.4019,6.5412,5.0144,3.3584,1.6436,6.0853,3.4950,2.3741,0.7757,5.5954,0,2.3625,0.4978,8.5251,0,0,0,10.5724,0,0,0,13.5894,0,0,0,2.1183,0,0,0,0,0,0,0,0,0,0,0
300601.SZ,0,0.1731,1.6981,1.1542,0.7287,0.1706,2.0397,1.4469,0.9098,0.3911,2.9065,2.0125,1.4144,0.6494,2.8601,1.9434,1.2159,0.4592,2.5481,1.6233,1.0984,0.9528,3.0689,0,0,0,2.3474,0,0,0,2.5833,0,0,0,1.5923,0,0,0,0,0,0,0,0,0,0,0
300653.SZ,3.6179,1.7313,5.6503,3.7055,2.5856,0.8798,5.9441,4.0375,2.7062,1.3459,4.9507,3.7586,2.4017,1.1178,4.6700,3.3775,2.2200,1.0310,4.8076,3.8313,2.5200,1.0229,4.9993,0,2.4627,0,4.9959,0,0,0,3.7710,0,0,0,2.6739,0,0,0,0,0,0,0,0,0,0,0
300683.SZ,0,1.6454,3.3050,2.1809,1.1745,0.3503,2.9602,2.1377,1.3961,0.7082,2.6230,1.8836,1.2120,0.5737,3.3204,2.4796,1.7132,0,3.9356,2.9957,1.9092,0,3.6866,0,0,0,3.1955,0,0,0,2.3893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300685.SZ,1.1906,0.5560,2.6503,1.9161,1.1363,0.4120,2.7407,2.0153,1.3223,0.6155,2.6616,1.9545,1.3201,0.6167,2.6302,1.9184,1.2147,0.5621,2.6335,2.2096,0,0,2.8032,0,1.3929,0,2.7747,0,0,0,3.1153,0,0,0,2.5361,0,0,0,0,0,0,0,0,0,0,0
300725.SZ,4.1423,2.4004,8.2914,8.6589,5.0353,2.5102,11.5478,8.4341,5.6702,3.5410,13.1095,8.7878,5.7493,3.7128,8.4159,6.0390,3.3048,1.9552,8.0581,6.4085,4.5824,0,9.2339,0,5.1054,0,9.5063,0,0,0,9.4123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300841.SZ,1.1564,0.5721,3.3016,2.3408,1.4392,0.5236,2.1023,0,0,0,3.1397,2.1129,0,0,2.9736,0,0,0,1.8676,0,0,0,2.4885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600080.SH,1.7654,0.7602,4.3653,3.0472,1.8016,0.7452,4.7759,3.3385,2.1262,0.9453,4.8555,3.4667,2.2570,1.1029,5.2152,3.5922,2.1852,1.1516,4.1798,2.6701,1.7303,0.8218,4.1703,3.2188,2.2860,1.1241,5.2870,3.7756,2.5698,1.1785,5.7746,4.6604,2.9505,1.3854,8.6217,6.8331,4.6623,2.4869,16.2482,11.7040,8.1351,8.4579,25.5964,16.3262,9.6178,5.0940
600161.SH,0,53.7384,323.3076,149.5314,103.8053,63.5032,429.0601,238.6369,138.3822,65.2982,925.0706,247.9238,173.8906,66.4572,16.5546,10.8065,7.7571,2.0583,11.5496,6.2495,4.5726,2.1121,8.7955,5.1827,3.1784,1.4392,6.7925,4.4640,2.7308,1.1950,5.8933,3.6417,2.3323,1.0984,5.8320,3.3289,2.4788,1.1562,8.0500,4.6097,3.2677,1.5974,8.9356,4.6041,3.5002,1.6922
600201.SH,0,0.7316,2.6769,1.6280,0.9828,0.5555,1.6779,1.1306,0.7130,0.4305,3.0775,2.0371,1.3957,0.9769,5.2149,3.2347,2.4476,1.4136,5.9266,2.9993,1.9411,1.1643,5.9292,2.7210,2.1483,1.4274,6.5125,3.1543,2.1609,1.6013,4.8015,2.0857,1.7104,0.9622,6.2931,2.3564,2.2903,1.6212,9.0416,2.4728,1.8526,1.3318,7.9404,2.9844,1.9920,1.1039
600530.SH,0,1.0464,4.1258,3.0030,2.0313,0.9284,5.6610,4.2078,2.4784,1.5123,5.0966,3.5887,2.6193,1.1892,4.6282,3.7031,2.4874,1.2438,4.2481,3.0558,2.2220,1.2731,3.5601,2.7324,1.9208,1.0098,4.8926,4.3911,3.3098,1.6535,6.2068,4.7544,3.2660,1.6320,7.4188,5.9310,4.3596,2.0330,7.5245,5.1754,4.0749,1.7601,7.1437,5.5594,4.3838,1.8345
600645.SH,0,0.8012,2.8974,2.0175,1.2989,0.5878,3.1424,2.2922,1.5596,0.7411,4.3648,3.3107,1.9648,1.0398,4.5987,3.0379,2.0754,1.0570,4.7664,3.2996,2.1696,1.0838,5.0372,4.4908,2.9012,1.3605,5.6124,6.0074,3.7096,1.8662,7.8430,5.2445,3.3933,1.7848,8.9900,8.0106,4.9458,1.8771,10.7173,9.3975,6.2004,3.1178,11.1815,9.4595,6.5259,3.0972
600867.SH,0,1.6059,5.4459,3.9943,2.5769,1.2733,5.0065,3.6931,2.4447,1.2672,4.8885,3.6599,2.2670,1.1889,5.1205,3.6649,2.4771,1.2764,4.8874,3.6230,2.2773,1.1623,4.2969,3.0405,2.0139,0.9963,3.9739,2.8434,1.8600,0.9620,3.7953,2.7066,1.7791,0.8804,3.0860,1.9009,1.2094,0.5921,2.3704,1.6472,1.0555,0.5145,2.0221,1.4453,0.9122,0.4465
603087.SH,0,0.7922,4.0239,3.2607,1.9447,0.6884,3.6326,0,0,0,4.1498,0,0,0,6.2475,0,2.5615,0,6.0338,0,0,0,5.8474,0,0,0,5.0886,0,0,0,3.9389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603590.SH,0,1.1730,4.1385,3.0288,1.7411,0.4095,4.8985,3.6165,2.1858,0.9690,7.2171,6.6959,3.8282,0,9.2066,0,0,0,0,0,22.6067,0,0,0,0,0,44.5447,0,0,0,39.2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603718.SH,0,1.3306,3.6764,2.4278,1.5503,0.6860,3.9497,2.7434,1.9579,1.1338,6.5617,3.9896,2.8075,2.2938,21.2117,11.2052,8.1273,3.8094,30.2686,8.3222,7.3274,3.7618,21.4778,7.2294,6.3672,2.8658,11.7173,0,0,0,16.1563,0,0,0,44.5455,0,0,0,46.1439,0,0,0,0,0,0,0
688076.SH,0,1.5204,6.1969,0,2.1258,0,6.5203,5.0690,2.8237,1.3791,4.9336,0,1.9155,0.5987,6.8189,0,5.2940,8.5161,10.0296,0,8.5405,0,"2,452.0016",0,"2,517.8660",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688117.SH,0,1.0368,4.2303,0,2.0280,0,4.4184,0,0,0,4.6803,0,0,0,3.6582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688136.SH,0,0.8118,3.7166,2.7615,1.8538,0,4.3746,0,0,0,4.1184,0,0,0,3.2380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688177.SH,0,1.1034,3.3385,3.5899,3.0685,2.1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688180.SH,0,2.6399,4.2331,3.5745,2.8545,0,9.1270,6.1106,3.9644,1.6481,0.7695,0,0.9667,1.1204,73.2567,0,6.4825,0,11.5472,0,1.4983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688185.SH,0,4.1970,1.1241,0,0,1.1513,0,13.0107,0,0,10.1770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688217.SH,0,0.3992,1.7416,0,0.8262,0,1.7491,0,0,0,2.0468,0,0,0,1.9130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688221.SH,0,0.1836,2.0891,1.7856,0.7548,0,3.0900,0,0,2.1035,2.5992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688276.SH,0.8033,0.3282,2.7095,0,1.3486,0,3.2170,0,0,0,3.9301,0,0,0,2.8456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688278.SH,0,1.5114,5.5295,4.2107,2.8909,1.5487,6.1924,4.0498,2.6547,0,3.4293,0,0,0,2.3786,0,0,0,2.3049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688317.SH,0,2.5849,11.9992,7.4665,5.0135,1.5549,2.3883,0,1.1171,0,2.2844,0,1.0827,0,2.2902,0,1.0954,0,2.2445,0,0.9822,0,2.5065,0,1.4763,0,3.1607,0,0,0,3.2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688319.SH,0,0.3309,2.1202,0,0.8815,0,2.4052,0,0,0,3.4100,0,1.5599,0,2.0482,0,1.1938,0,0,0,0.9434,0,0,0,97.2624,0,27.8592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688336.SH,0,2.1305,3.4478,2.5924,1.3408,0.2886,2.8640,0,1.0357,0,2.3001,0,0,0,3.3929,0,0,0,5.0225,0,0,0,0,0,0,0,0,0,0,0,0,6.5447,4.0659,2.2414,8.8244,5.9061,4.0103,2.1361,8.1259,5.6052,3.4673,1.7561,7.2975,5.5033,0,0
688363.SH,0,2.0767,7.0774,4.5007,2.8048,1.0029,6.5711,4.8206,3.8227,1.6969,7.1204,0,0,0,4.9279,0,0,0,4.0846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688488.SH,0,0.6821,2.1161,1.5762,1.0014,0.3435,2.3496,0,1.0259,0,2.9635,0,0,0,2.4983,0,0,0,3.9929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688520.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2960,0,0,0,2.8588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688687.SH,0,0.9044,4.3185,3.1177,2.0311,0,5.2654,0,0,0,6.4880,0,0,0,6.2499,0,0,0,0,0,0,0,6.4337,0,0,0,7.2864,0,0,1.3058,7.8812,4.9318,3.1095,1.6191,9.2095,5.8776,4.0897,1.9622,10.9381,7.8597,7.4436,0,14.0929,0,0,0
000423.SZ,0,1.6037,3.9369,2.1338,0.9117,0.3723,2.7328,1.7825,1.5294,1.0578,10.4311,9.0769,5.8686,3.3015,16.5481,9.7216,5.7394,4.4463,18.2062,7.1865,6.1759,3.9402,25.6933,14.1989,10.0561,6.1268,27.0444,12.6157,8.2823,4.4891,28.3232,12.8808,10.6899,5.4897,38.3120,16.8823,13.0720,8.6373,29.8135,12.1029,7.9745,4.3336,19.5229,13.1499,8.0193,4.9870
000538.SZ,0,2.1805,11.7103,9.8632,6.8856,3.2826,15.2465,11.5022,6.8803,3.1437,17.3026,12.1503,8.6464,4.5543,21.6530,14.2822,11.0515,5.2480,21.6552,12.0559,8.8250,4.1012,25.7199,16.9671,12.3190,5.6020,34.4792,18.4603,12.4483,6.7827,31.7064,17.8843,10.4978,4.8203,31.3027,14.6287,9.2271,4.5684,25.8841,16.9919,9.2880,3.9501,28.9440,19.6889,12.9907,7.0588
000590.SZ,0,36.1912,69.6558,31.0087,19.3401,10.3338,27.7575,20.6996,15.6839,8.9448,11.5355,7.1850,5.5035,3.4179,35.7545,37.9168,28.5615,15.9215,40.0287,22.0301,15.7291,9.6002,26.0330,24.8081,17.7389,8.9046,10.5643,5.9726,3.6548,2.0553,8.8890,4.9042,3.2732,2.1988,10.8636,6.1289,4.6431,2.5176,8.5929,5.8077,3.6922,1.9894,5.9204,3.5510,2.4159,1.1602
000650.SZ,0,2.4780,12.9605,5.8959,4.3845,1.8647,12.9882,6.3854,5.0319,2.1910,13.2748,7.1079,5.2904,2.6200,13.8034,6.6501,5.1624,2.3419,13.7391,6.3948,4.9812,2.5567,12.3429,7.3392,6.2470,2.7001,14.8797,8.6930,5.7292,2.5042,11.8697,6.3277,4.9207,2.3691,18.5075,15.2488,10.6920,5.6036,21.9116,13.3846,7.9858,3.8354,20.4892,50.3674,94.4730,25.9932
000766.SZ,0,0.7879,1.8938,1.1964,0.6522,0.2136,2.8736,2.0845,1.3982,0.6624,3.9696,2.7114,1.7250,0.7996,4.5350,2.9418,1.9373,0.7556,4.5383,2.6753,2.1974,0.9504,2.3831,2.8228,1.8912,0.9558,3.1360,2.2708,1.5917,0.8294,1.3008,0.7651,0.4896,0.2147,0.9469,0.6914,0.4906,0.3027,1.3152,0.8348,0.5590,0.2763,1.1844,0.8640,0.5695,0.2696
000790.SZ,0,0.5904,2.9487,2.0757,1.2398,0.5000,2.6289,1.7663,1.1536,0.5377,2.0707,1.4361,0.9054,0.4272,1.8843,1.2490,0.7888,0.3101,1.9420,1.2091,0.8546,0.3021,1.6113,1.1470,0.8426,0.3277,1.6375,1.0625,0.7757,0.3023,2.0546,1.4548,0.9208,0.4546,2.4045,1.7225,1.2004,0.6397,3.1325,1.8945,1.3561,0.6295,3.1472,2.0242,1.2806,0.4238
000919.SZ,0,2.0732,8.6593,6.1573,3.7393,1.8256,8.7033,6.0793,4.3739,1.7837,6.7980,4.4745,2.9493,1.4308,5.5249,4.0967,2.7747,1.3415,6.5193,4.7837,3.1888,1.6574,7.3366,4.8104,3.3583,1.6790,7.2818,4.8544,3.2380,1.6036,7.4343,4.7845,3.3780,1.6111,7.7001,4.9743,3.5168,1.7489,9.0281,5.4209,3.7327,1.7717,9.9746,6.1167,4.6434,2.0300
000989.SZ,4.2420,2.3849,8.2013,5.0374,3.4396,1.7623,5.0061,3.2041,2.1142,1.1215,3.3645,2.0679,1.4150,0.7452,5.8646,4.0219,3.6769,2.6249,14.8848,8.5454,6.1187,3.2531,6.9420,8.8572,6.3998,3.0331,13.6570,8.5483,6.4430,2.8609,12.5137,9.2217,6.4337,3.2813,10.8984,8.1087,5.1974,2.5604,11.9145,7.8443,5.3124,2.3758,12.0571,7.4487,5.1986,2.3828
000999.SZ,0,1.4162,4.7592,3.3365,2.1850,1.1720,5.8043,4.3619,3.0455,1.5285,6.4867,4.8240,3.3583,1.7706,7.0137,4.8719,3.3309,1.7009,8.0444,5.5198,4.0954,2.1714,11.0516,7.5630,5.7114,3.0365,13.2419,8.8413,6.2441,3.0691,15.0990,9.7689,6.9035,3.4323,14.9839,9.7355,6.3048,3.4490,14.7149,9.3147,6.7429,3.4423,13.0565,8.0069,5.0454,2.7571
002107.SZ,4.3045,2.2170,9.4429,7.1634,4.4881,2.1384,8.2650,5.7840,3.7678,1.8753,6.7073,4.8632,3.1979,1.6209,7.9128,6.1316,4.3466,2.3817,10.2712,6.9829,4.9598,2.7256,11.7583,8.4910,5.1254,2.4678,11.2838,8.8579,6.0695,3.2726,12.1943,9.1867,6.2019,3.0392,11.7261,7.9914,5.0205,2.6624,8.9591,5.6562,3.5470,1.6569,1.5890,0.7067,0.4675,0.2904
002118.SZ,0,0.0636,0.2689,0.1838,0.1058,0.0518,0.8292,0.6630,0.4988,0.1739,1.5919,1.3961,0.9956,0.4552,1.9500,1.1270,0.7483,0.2924,1.4012,1.0896,0.6888,0.2764,1.1210,0.6197,0.4431,0.1973,1.8405,1.4221,1.0202,0.6257,1.9171,1.2998,0.8067,0.2985,1.0745,0.7505,0.4723,0.1087,2.6944,4.3683,2.3007,1.3959,4.8427,2.0109,0.9460,0.2458
002198.SZ,2.2970,1.1072,4.3368,2.5194,1.4953,0.7089,3.4578,2.3122,1.5033,0.6379,3.5766,2.6606,1.5949,0.7089,3.1072,2.1114,1.3657,0.5738,3.0533,2.1307,1.3245,0.5806,3.1900,2.4434,1.5699,0.7133,4.5005,3.4780,2.4500,1.2301,4.2615,7.6277,4.8616,2.7062,8.3975,5.7608,3.6415,1.7828,6.6548,4.4461,3.0325,2.1344,5.5906,4.1164,3.0074,1.1242
002219.SZ,0,1.2129,5.0145,3.5831,2.2487,1.0031,3.6185,1.8933,1.2189,0.6193,2.4892,1.6825,1.1512,0.5809,2.3478,1.3568,0.8329,0.3633,2.3225,1.7183,1.2242,0.5903,2.4710,1.6663,1.0136,0.4362,2.3683,1.8139,1.3275,0.7520,3.6335,2.8471,1.9549,1.2292,3.0829,2.0558,1.3497,0.6595,2.9611,1.9560,1.3152,0.5792,2.9511,1.9375,1.2619,0.4766
002275.SZ,12.8836,8.9489,17.0883,8.1153,5.0183,2.2031,12.5765,7.9022,4.5596,0,13.4589,9.4611,5.9364,2.7256,15.3435,8.2182,5.9628,3.0662,16.4423,10.3797,6.5584,3.2426,17.2757,12.3990,8.0385,2.4567,26.9803,19.4159,12.6612,6.2928,36.8479,15.1908,10.9582,4.8430,38.9643,19.8666,9.8968,6.3694,40.1261,17.0246,11.8718,6.1954,20.8521,7.7875,5.5375,2.3769
002287.SZ,0,5.4418,47.3169,7.7728,4.4530,2.6935,36.7611,8.6654,5.4925,3.0053,33.5277,6.8510,4.5361,2.4317,23.8259,6.2737,4.0958,1.9862,30.8188,6.6545,5.5238,2.6604,58.7284,9.2928,6.7495,2.5254,43.3813,7.5135,8.3115,2.7635,22.0224,6.8764,5.8763,2.5355,21.9509,7.2563,7.0116,2.8905,41.2417,15.1433,8.1523,4.0110,60.1381,13.0454,19.5181,8.0786
002317.SZ,0,1.3287,3.5518,2.3860,1.3765,0.6356,4.4240,3.3947,2.3503,1.1834,5.6135,4.0822,2.7069,1.3224,5.7289,3.8074,2.2950,1.1778,5.8308,4.3992,3.0914,1.5505,5.9714,3.8813,2.4053,1.1441,5.7604,4.3037,2.8002,1.3536,7.3368,5.5512,4.0055,1.8806,8.9636,6.6860,4.5952,2.2708,10.7561,7.9091,5.4852,2.8124,12.0117,7.9428,5.3691,2.7125
