,Code,Name,一级行业,二级行业,上市日期,行业
3895,300630.SZ,普利制药,医药,化学制药,2017/3/28,化学制药
3896,300636.SZ,同和药业,医药,化学制药,2017/3/31,化学制药
3897,300702.SZ,天宇股份,医药,化学制药,2017/9/19,化学制药
3898,300705.SZ,九典制药,医药,化学制药,2017/10/10,化学制药
3899,300723.SZ,一品红,医药,化学制药,2017/11/16,化学制药
3900,300765.SZ,新诺威,医药,化学制药,2019/3/22,化学制药
3901,300966.SZ,共同药业,医药,化学制药,2021/4/9,化学制药
3902,600062.SH,华润双鹤,医药,化学制药,1997/5/22,化学制药
3903,600079.SH,人福医药,医药,化学制药,1997/6/6,化学制药
3904,600196.SH,复星医药,医药,化学制药,1998/8/7,化学制药
3905,600216.SH,浙江医药,医药,化学制药,1999/10/21,化学制药
3906,600267.SH,海正药业,医药,化学制药,2000/7/25,化学制药
3907,600276.SH,恒瑞医药,医药,化学制药,2000/10/18,化学制药
3908,600380.SH,健康元,医药,化学制药,2001/6/8,化学制药
3909,600420.SH,国药现代,医药,化学制药,2004/6/16,化学制药
3910,600488.SH,天药股份,医药,化学制药,2001/6/18,化学制药
3911,600513.SH,联环药业,医药,化学制药,2003/3/19,化学制药
3912,600521.SH,华海药业,医药,化学制药,2003/3/4,化学制药
3913,600664.SH,哈药股份,医药,化学制药,1993/6/29,化学制药
3914,600771.SH,广誉远,医药,化学制药,1996/11/5,化学制药
3915,600789.SH,鲁抗医药,医药,化学制药,1997/2/26,化学制药
3916,600812.SH,华北制药,医药,化学制药,1994/1/14,化学制药
3917,600851.SH,海欣股份,医药,化学制药,1994/4/4,化学制药
3918,603079.SH,圣达生物,医药,化学制药,2017/8/23,化学制药
3919,603168.SH,莎普爱思,医药,化学制药,2014/7/2,化学制药
3920,603229.SH,奥翔药业,医药,化学制药,2017/5/9,化学制药
3921,603351.SH,威尔药业,医药,化学制药,2019/1/30,化学制药
3922,603367.SH,辰欣药业,医药,化学制药,2017/9/29,化学制药
3923,603456.SH,九洲药业,医药,化学制药,2014/10/10,化学制药
3924,603520.SH,司太立,医药,化学制药,2016/3/9,化学制药
3925,603538.SH,美诺华,医药,化学制药,2017/4/7,化学制药
3926,603658.SH,安图生物,医药,化学制药,2016/9/1,化学制药
3927,603669.SH,灵康药业,医药,化学制药,2015/5/28,化学制药
3928,603676.SH,卫信康,医药,化学制药,2017/7/21,化学制药
3929,603707.SH,健友股份,医药,化学制药,2017/7/19,化学制药
3930,603811.SH,诚意药业,医药,化学制药,2017/3/15,化学制药
3931,603998.SH,方盛制药,医药,化学制药,2014/12/5,化学制药
3932,605116.SH,奥锐特,医药,化学制药,2020/9/21,化学制药
3933,605177.SH,东亚药业,医药,化学制药,2020/11/25,化学制药
3934,605199.SH,葫芦娃,医药,化学制药,2020/7/10,化学制药
3935,688131.SH,皓元医药,医药,化学制药,2021/6/8,化学制药
3936,688166.SH,博瑞医药,医药,化学制药,2019/11/8,化学制药
3937,688179.SH,阿拉丁,医药,化学制药,2020/10/26,化学制药
3938,688189.SH,南新制药,医药,化学制药,2020/3/26,化学制药
3939,688266.SH,泽璟制药-U,医药,化学制药,2020/1/23,化学制药
3940,688321.SH,微芯生物,医药,化学制药,2019/8/12,化学制药
3941,688356.SH,键凯科技,医药,化学制药,2020/8/26,化学制药
3942,688505.SH,复旦张江,医药,化学制药,2020/6/19,化学制药
3943,688513.SH,苑东生物,医药,化学制药,2020/9/2,化学制药
3944,688566.SH,吉贝尔,医药,化学制药,2020/5/18,化学制药
3945,688578.SH,艾力斯-U,医药,化学制药,2020/12/2,化学制药
3946,688658.SH,悦康药业,医药,化学制药,2020/12/24,化学制药
3947,900917.SH,海欣B股,医药,化学制药,1993/12/8,化学制药
3948,000028.SZ,国药一致,医药,其他医药医疗,1993/8/9,其他医药医疗
3949,000078.SZ,海王生物,医药,其他医药医疗,1998/12/18,其他医药医疗
3950,000150.SZ,宜华健康,医药,其他医药医疗,2000/8/7,其他医药医疗
3951,000411.SZ,英特集团,医药,其他医药医疗,1996/7/16,其他医药医疗
3952,000503.SZ,国新健康,医药,其他医药医疗,1992/11/30,其他医药医疗
3953,000516.SZ,国际医学,医药,其他医药医疗,1993/8/9,其他医药医疗
3954,000705.SZ,浙江震元,医药,其他医药医疗,1997/4/10,其他医药医疗
3955,000813.SZ,德展健康,医药,其他医药医疗,1998/5/19,其他医药医疗
3956,000950.SZ,重药控股,医药,其他医药医疗,1999/9/16,其他医药医疗
3957,000963.SZ,华东医药,医药,其他医药医疗,2000/1/27,其他医药医疗
3958,002044.SZ,美年健康,医药,其他医药医疗,2005/5/18,其他医药医疗
3959,002173.SZ,创新医疗,医药,其他医药医疗,2007/9/25,其他医药医疗
3960,002223.SZ,鱼跃医疗,医药,其他医药医疗,2008/4/18,其他医药医疗
3961,002382.SZ,蓝帆医疗,医药,其他医药医疗,2010/4/2,其他医药医疗
3962,002432.SZ,九安医疗,医药,其他医药医疗,2010/6/10,其他医药医疗
3963,002462.SZ,嘉事堂,医药,其他医药医疗,2010/8/18,其他医药医疗
3964,002524.SZ,光正眼科,医药,其他医药医疗,2010/12/17,其他医药医疗
3965,002551.SZ,尚荣医疗,医药,其他医药医疗,2011/2/25,其他医药医疗
3966,002727.SZ,一心堂,医药,其他医药医疗,2014/7/2,其他医药医疗
3967,002758.SZ,浙农股份,医药,其他医药医疗,2015/5/27,其他医药医疗
3968,002788.SZ,鹭燕医药,医药,其他医药医疗,2016/2/18,其他医药医疗
3969,002872.SZ,ST天圣,医药,其他医药医疗,2017/5/19,其他医药医疗
3970,002901.SZ,大博医疗,医药,其他医药医疗,2017/9/22,其他医药医疗
3971,002932.SZ,明德生物,医药,其他医药医疗,2018/7/10,其他医药医疗
3972,002950.SZ,奥美医疗,医药,其他医药医疗,2019/3/11,其他医药医疗
3973,003020.SZ,立方制药,医药,其他医药医疗,2020/12/15,其他医药医疗
3974,200028.SZ,一致B,医药,其他医药医疗,1993/8/9,其他医药医疗
3975,300003.SZ,乐普医疗,医药,其他医药医疗,2009/10/30,其他医药医疗
3976,300015.SZ,爱尔眼科,医药,其他医药医疗,2009/10/30,其他医药医疗
3977,300030.SZ,阳普医疗,医药,其他医药医疗,2009/12/25,其他医药医疗
3978,300143.SZ,盈康生命,医药,其他医药医疗,2010/12/9,其他医药医疗
3979,300171.SZ,东富龙,医药,其他医药医疗,2011/2/1,其他医药医疗
3980,300206.SZ,理邦仪器,医药,其他医药医疗,2011/4/21,其他医药医疗
3981,300244.SZ,迪安诊断,医药,其他医药医疗,2011/7/19,其他医药医疗
3982,300246.SZ,宝莱特,医药,其他医药医疗,2011/7/19,其他医药医疗
3983,300273.SZ,和佳医疗,医药,其他医药医疗,2011/10/26,其他医药医疗
3984,300298.SZ,三诺生物,医药,其他医药医疗,2012/3/19,其他医药医疗
3985,300314.SZ,戴维医疗,医药,其他医药医疗,2012/5/8,其他医药医疗
3986,300326.SZ,凯利泰,医药,其他医药医疗,2012/6/13,其他医药医疗
3987,300347.SZ,泰格医药,医药,其他医药医疗,2012/8/17,其他医药医疗
3988,300358.SZ,楚天科技,医药,其他医药医疗,2014/1/21,其他医药医疗
3989,300396.SZ,迪瑞医疗,医药,其他医药医疗,2014/9/10,其他医药医疗
3990,300404.SZ,博济医药,医药,其他医药医疗,2015/4/24,其他医药医疗
3991,300412.SZ,迦南科技,医药,其他医药医疗,2014/12/31,其他医药医疗
3992,300439.SZ,美康生物,医药,其他医药医疗,2015/4/22,其他医药医疗
3993,300453.SZ,三鑫医疗,医药,其他医药医疗,2015/5/15,其他医药医疗
3994,300529.SZ,健帆生物,医药,其他医药医疗,2016/8/2,其他医药医疗
3995,300562.SZ,乐心医疗,医药,其他医药医疗,2016/11/16,其他医药医疗
3996,300595.SZ,欧普康视,医药,其他医药医疗,2017/1/17,其他医药医疗
3997,300622.SZ,博士眼镜,医药,其他医药医疗,2017/3/15,其他医药医疗
3998,300633.SZ,开立医疗,医药,其他医药医疗,2017/4/6,其他医药医疗
3999,300639.SZ,凯普生物,医药,其他医药医疗,2017/4/12,其他医药医疗
4000,300642.SZ,透景生命,医药,其他医药医疗,2017/4/21,其他医药医疗
4001,300676.SZ,华大基因,医药,其他医药医疗,2017/7/14,其他医药医疗
4002,300677.SZ,英科医疗,医药,其他医药医疗,2017/7/21,其他医药医疗
4003,300753.SZ,爱朋医疗,医药,其他医药医疗,2018/12/13,其他医药医疗
4004,300759.SZ,康龙化成,医药,其他医药医疗,2019/1/28,其他医药医疗
4005,300760.SZ,迈瑞医疗,医药,其他医药医疗,2018/10/16,其他医药医疗
4006,300832.SZ,新产业,医药,其他医药医疗,2020/5/12,其他医药医疗
4007,300869.SZ,康泰医学,医药,其他医药医疗,2020/8/24,其他医药医疗
4008,300896.SZ,爱美客,医药,其他医药医疗,2020/9/28,其他医药医疗
4009,300937.SZ,药易购,医药,其他医药医疗,2021/1/27,其他医药医疗
4010,300981.SZ,中红医疗,医药,其他医药医疗,2021/4/27,其他医药医疗
4011,600055.SH,万东医疗,医药,其他医药医疗,1997/5/19,其他医药医疗
4012,600056.SH,中国医药,医药,其他医药医疗,1997/5/15,其他医药医疗
4013,600090.SH,*ST济堂,医药,其他医药医疗,1997/6/16,其他医药医疗
4014,600511.SH,国药股份,医药,其他医药医疗,2002/11/27,其他医药医疗
4015,600529.SH,山东药玻,医药,其他医药医疗,2002/6/3,其他医药医疗
4016,600568.SH,ST中珠,医药,其他医药医疗,2001/5/18,其他医药医疗
4017,600587.SH,新华医疗,医药,其他医药医疗,2002/9/27,其他医药医疗
4018,600713.SH,南京医药,医药,其他医药医疗,1996/7/1,其他医药医疗
4019,600721.SH,*ST百花,医药,其他医药医疗,1996/6/26,其他医药医疗
4020,600763.SH,通策医疗,医药,其他医药医疗,1996/10/30,其他医药医疗
4021,600767.SH,运盛医疗,医药,其他医药医疗,1996/11/15,其他医药医疗
4022,600829.SH,人民同泰,医药,其他医药医疗,1994/2/24,其他医药医疗
4023,600833.SH,第一医药,医药,其他医药医疗,1994/2/24,其他医药医疗
4024,600896.SH,*ST海医,医药,其他医药医疗,1996/5/3,其他医药医疗
4025,600998.SH,九州通,医药,其他医药医疗,2010/11/2,其他医药医疗
4026,601607.SH,上海医药,医药,其他医药医疗,1994/3/24,其他医药医疗
4027,603108.SH,润达医疗,医药,其他医药医疗,2015/5/27,其他医药医疗
4028,603127.SH,昭衍新药,医药,其他医药医疗,2017/8/25,其他医药医疗
4029,603222.SH,济民医疗,医药,其他医药医疗,2015/2/17,其他医药医疗
4030,603233.SH,大参林,医药,其他医药医疗,2017/7/31,其他医药医疗
4031,603259.SH,药明康德,医药,其他医药医疗,2018/5/8,其他医药医疗
4032,603301.SH,振德医疗,医药,其他医药医疗,2018/4/12,其他医药医疗
4033,603309.SH,维力医疗,医药,其他医药医疗,2015/3/2,其他医药医疗
4034,603368.SH,柳药股份,医药,其他医药医疗,2014/12/4,其他医药医疗
4035,603387.SH,基蛋生物,医药,其他医药医疗,2017/7/17,其他医药医疗
4036,603392.SH,万泰生物,医药,其他医药医疗,2020/4/29,其他医药医疗
4037,603716.SH,塞力医疗,医药,其他医药医疗,2016/10/31,其他医药医疗
4038,603880.SH,南卫股份,医药,其他医药医疗,2017/8/7,其他医药医疗
4039,603882.SH,金域医学,医药,其他医药医疗,2017/9/8,其他医药医疗
4040,603883.SH,老百姓,医药,其他医药医疗,2015/4/23,其他医药医疗
4041,603939.SH,益丰药房,医药,其他医药医疗,2015/2/17,其他医药医疗
4042,603987.SH,康德莱,医药,其他医药医疗,2016/11/21,其他医药医疗
4043,605369.SH,拱东医疗,医药,其他医药医疗,2020/9/16,其他医药医疗
4044,688013.SH,天臣医疗,医药,其他医药医疗,2020/9/28,其他医药医疗
4045,688016.SH,心脉医疗,医药,其他医药医疗,2019/7/22,其他医药医疗
4046,688026.SH,洁特生物,医药,其他医药医疗,2020/1/22,其他医药医疗
4047,688029.SH,南微医学,医药,其他医药医疗,2019/7/22,其他医药医疗
4048,688050.SH,爱博医疗,医药,其他医药医疗,2020/7/29,其他医药医疗
4049,688067.SH,爱威科技,医药,其他医药医疗,2021/6/16,其他医药医疗
4050,688068.SH,热景生物,医药,其他医药医疗,2019/9/30,其他医药医疗
4051,688085.SH,三友医疗,医药,其他医药医疗,2020/4/9,其他医药医疗
4052,688108.SH,赛诺医疗,医药,其他医药医疗,2019/10/30,其他医药医疗
4053,688133.SH,泰坦科技,医药,其他医药医疗,2020/10/30,其他医药医疗
4054,688139.SH,海尔生物,医药,其他医药医疗,2019/10/25,其他医药医疗
4055,688198.SH,佰仁医疗,医药,其他医药医疗,2019/12/9,其他医药医疗
4056,688202.SH,美迪西,医药,其他医药医疗,2019/11/5,其他医药医疗
4057,688222.SH,成都先导,医药,其他医药医疗,2020/4/16,其他医药医疗
4058,688277.SH,天智航-U,医药,其他医药医疗,2020/7/7,其他医药医疗
4059,688289.SH,圣湘生物,医药,其他医药医疗,2020/8/28,其他医药医疗
4060,688298.SH,东方生物,医药,其他医药医疗,2020/2/5,其他医药医疗
4061,688301.SH,奕瑞科技,医药,其他医药医疗,2020/9/18,其他医药医疗
4062,688314.SH,康拓医疗,医药,其他医药医疗,2021/5/18,其他医药医疗
4063,688315.SH,诺禾致源,医药,其他医药医疗,2021/4/13,其他医药医疗
4064,688338.SH,赛科希德,医药,其他医药医疗,2020/8/6,其他医药医疗
4065,688358.SH,祥生医疗,医药,其他医药医疗,2019/12/3,其他医药医疗
4066,688366.SH,昊海生科,医药,其他医药医疗,2019/10/30,其他医药医疗
4067,688389.SH,普门科技,医药,其他医药医疗,2019/11/5,其他医药医疗
4068,688393.SH,安必平,医药,其他医药医疗,2020/8/20,其他医药医疗
4069,688399.SH,硕世生物,医药,其他医药医疗,2019/12/5,其他医药医疗
4070,688468.SH,科美诊断,医药,其他医药医疗,2021/4/9,其他医药医疗
4071,688575.SH,亚辉龙,医药,其他医药医疗,2021/5/17,其他医药医疗
4072,688580.SH,伟思医疗,医药,其他医药医疗,2020/7/21,其他医药医疗
4073,688606.SH,奥泰生物,医药,其他医药医疗,2021/3/25,其他医药医疗
4074,688607.SH,康众医疗,医药,其他医药医疗,2021/2/1,其他医药医疗
4075,688613.SH,奥精医疗,医药,其他医药医疗,2021/5/21,其他医药医疗
4076,688617.SH,惠泰医疗,医药,其他医药医疗,2021/1/7,其他医药医疗
4077,688621.SH,阳光诺和,医药,其他医药医疗,2021/6/21,其他医药医疗
4078,688626.SH,翔宇医疗,医药,其他医药医疗,2021/3/31,其他医药医疗
4079,688656.SH,浩欧博,医药,其他医药医疗,2021/1/13,其他医药医疗
4080,688677.SH,海泰新光,医药,其他医药医疗,2021/2/26,其他医药医疗
4081,000403.SZ,派林生物,医药,生物医药Ⅱ,1996/6/28,生物医药Ⅱ
4082,000518.SZ,四环生物,医药,生物医药Ⅱ,1993/9/8,生物医药Ⅱ
4083,000661.SZ,长春高新,医药,生物医药Ⅱ,1996/12/18,生物医药Ⅱ
4084,000710.SZ,贝瑞基因,医药,生物医药Ⅱ,1997/4/22,生物医药Ⅱ
4085,002007.SZ,华兰生物,医药,生物医药Ⅱ,2004/6/25,生物医药Ⅱ
4086,002022.SZ,科华生物,医药,生物医药Ⅱ,2004/7/21,生物医药Ⅱ
4087,002030.SZ,达安基因,医药,生物医药Ⅱ,2004/8/9,生物医药Ⅱ
4088,002038.SZ,双鹭药业,医药,生物医药Ⅱ,2004/9/9,生物医药Ⅱ
4089,002166.SZ,莱茵生物,医药,生物医药Ⅱ,2007/9/13,生物医药Ⅱ
4090,002252.SZ,上海莱士,医药,生物医药Ⅱ,2008/6/23,生物医药Ⅱ
4091,002550.SZ,千红制药,医药,生物医药Ⅱ,2011/2/18,生物医药Ⅱ
4092,002581.SZ,未名医药,医药,生物医药Ⅱ,2011/5/20,生物医药Ⅱ
4093,002688.SZ,金河生物,医药,生物医药Ⅱ,2012/7/13,生物医药Ⅱ
4094,002880.SZ,卫光生物,医药,生物医药Ⅱ,2017/6/16,生物医药Ⅱ
4095,300009.SZ,安科生物,医药,生物医药Ⅱ,2009/10/30,生物医药Ⅱ
4096,300122.SZ,智飞生物,医药,生物医药Ⅱ,2010/9/28,生物医药Ⅱ
4097,300142.SZ,沃森生物,医药,生物医药Ⅱ,2010/11/12,生物医药Ⅱ
4098,300149.SZ,睿智医药,医药,生物医药Ⅱ,2010/12/22,生物医药Ⅱ
4099,300204.SZ,舒泰神,医药,生物医药Ⅱ,2011/4/15,生物医药Ⅱ
4100,300238.SZ,冠昊生物,医药,生物医药Ⅱ,2011/7/6,生物医药Ⅱ
4101,300239.SZ,东宝生物,医药,生物医药Ⅱ,2011/7/6,生物医药Ⅱ
4102,300255.SZ,常山药业,医药,生物医药Ⅱ,2011/8/19,生物医药Ⅱ
4103,300294.SZ,博雅生物,医药,生物医药Ⅱ,2012/3/8,生物医药Ⅱ
4104,300357.SZ,我武生物,医药,生物医药Ⅱ,2014/1/21,生物医药Ⅱ
4105,300482.SZ,万孚生物,医药,生物医药Ⅱ,2015/6/30,生物医药Ⅱ
4106,300485.SZ,赛升药业,医药,生物医药Ⅱ,2015/6/26,生物医药Ⅱ
4107,300573.SZ,兴齐眼药,医药,生物医药Ⅱ,2016/12/8,生物医药Ⅱ
4108,300583.SZ,赛托生物,医药,生物医药Ⅱ,2017/1/6,生物医药Ⅱ
4109,300601.SZ,康泰生物,医药,生物医药Ⅱ,2017/2/7,生物医药Ⅱ
4110,300653.SZ,正海生物,医药,生物医药Ⅱ,2017/5/16,生物医药Ⅱ
4111,300683.SZ,海特生物,医药,生物医药Ⅱ,2017/8/8,生物医药Ⅱ
4112,300685.SZ,艾德生物,医药,生物医药Ⅱ,2017/8/2,生物医药Ⅱ
4113,300725.SZ,药石科技,医药,生物医药Ⅱ,2017/11/10,生物医药Ⅱ
4114,300841.SZ,康华生物,医药,生物医药Ⅱ,2020/6/16,生物医药Ⅱ
4115,600080.SH,金花股份,医药,生物医药Ⅱ,1997/6/12,生物医药Ⅱ
4116,600161.SH,天坛生物,医药,生物医药Ⅱ,1998/6/16,生物医药Ⅱ
4117,600201.SH,生物股份,医药,生物医药Ⅱ,1999/1/15,生物医药Ⅱ
4118,600530.SH,交大昂立,医药,生物医药Ⅱ,2001/7/2,生物医药Ⅱ
4119,600645.SH,中源协和,医药,生物医药Ⅱ,1993/5/4,生物医药Ⅱ
4120,600867.SH,通化东宝,医药,生物医药Ⅱ,1994/8/24,生物医药Ⅱ
4121,603087.SH,甘李药业,医药,生物医药Ⅱ,2020/6/29,生物医药Ⅱ
